INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000001', 'RD001', TO_TIMESTAMP('2025-05-20 20:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-21 00:29', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD001', 1541.48, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000361', 'RD361', TO_TIMESTAMP('2025-03-28 20:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-29 00:32', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD361', 1130.38, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000362', 'RD362', TO_TIMESTAMP('2025-05-22 17:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-22 22:21', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD362', 1216.24, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000363', 'RD363', TO_TIMESTAMP('2025-04-19 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-19 18:02', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD363', 1096.71, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000364', 'RD364', TO_TIMESTAMP('2025-05-21 16:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-21 22:03', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD364', 1301.59, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000365', 'RD365', TO_TIMESTAMP('2025-03-01 08:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-01 12:59', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD365', 746.89, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000366', 'RD366', TO_TIMESTAMP('2025-05-01 10:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-01 18:26', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD366', 1903.28, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000367', 'RD367', TO_TIMESTAMP('2025-03-10 09:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-10 15:34', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD367', 971.01, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000368', 'RD368', TO_TIMESTAMP('2025-04-10 07:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-10 10:55', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD368', 1834.91, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000369', 'RD369', TO_TIMESTAMP('2025-03-23 10:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-23 13:46', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD369', 1754.32, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000370', 'RD370', TO_TIMESTAMP('2025-04-15 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-15 16:54', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD370', 724.28, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000371', 'RD371', TO_TIMESTAMP('2025-04-15 06:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-15 13:23', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD371', 998.12, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000372', 'RD372', TO_TIMESTAMP('2025-03-12 15:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-12 19:57', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD372', 657.05, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000373', 'RD373', TO_TIMESTAMP('2025-05-23 13:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-23 21:14', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD373', 602.04, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000374', 'RD374', TO_TIMESTAMP('2025-05-21 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-21 15:17', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD374', 1136.46, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000375', 'RD375', TO_TIMESTAMP('2025-04-07 14:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-07 18:03', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD375', 1617.47, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000376', 'RD376', TO_TIMESTAMP('2025-04-09 10:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-09 13:11', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD376', 1536.95, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000377', 'RD377', TO_TIMESTAMP('2025-04-21 20:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-22 02:33', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD377', 257.81, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000378', 'RD378', TO_TIMESTAMP('2025-03-23 15:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-23 18:15', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD378', 760.99, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000379', 'RD379', TO_TIMESTAMP('2025-03-23 10:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-23 16:05', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD379', 1296.79, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000380', 'RD380', TO_TIMESTAMP('2025-05-13 16:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-13 19:25', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD380', 1542.28, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000381', 'RD381', TO_TIMESTAMP('2025-04-04 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-04 15:39', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD381', 533.17, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000382', 'RD382', TO_TIMESTAMP('2025-05-19 07:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-19 11:45', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD382', 365.41, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000383', 'RD383', TO_TIMESTAMP('2025-05-07 08:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-07 10:20', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD383', 1791.92, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000384', 'RD384', TO_TIMESTAMP('2025-05-28 10:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-28 17:19', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD384', 1170.88, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000385', 'RD385', TO_TIMESTAMP('2025-04-23 18:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-23 22:11', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD385', 276.26, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000386', 'RD386', TO_TIMESTAMP('2025-05-21 09:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-21 15:44', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD386', 1238.12, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000387', 'RD387', TO_TIMESTAMP('2025-04-09 16:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-09 18:42', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD387', 935.35, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000388', 'RD388', TO_TIMESTAMP('2025-05-29 06:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-29 13:21', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD388', 1151.07, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000389', 'RD389', TO_TIMESTAMP('2025-04-20 12:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-04-20 17:44', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD389', 293.52, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000390', 'RD390', TO_TIMESTAMP('2025-03-03 17:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-03 22:38', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD390', 254.82, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000391', 'RD391', TO_TIMESTAMP('2025-03-15 06:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-15 10:51', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD391', 791.53, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000392', 'RD392', TO_TIMESTAMP('2025-03-04 06:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-04 11:56', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD392', 495.24, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000393', 'RD393', TO_TIMESTAMP('2025-03-21 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-21 11:10', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD393', 1540.89, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000394', 'RD394', TO_TIMESTAMP('2025-03-02 09:30', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-02 17:02', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD394', 1356.1, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000395', 'RD395', TO_TIMESTAMP('2025-05-21 13:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-21 19:21', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD395', 438.51, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000396', 'RD396', TO_TIMESTAMP('2025-03-17 09:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-17 14:26', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD396', 653.72, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000397', 'RD397', TO_TIMESTAMP('2025-03-25 18:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-26 00:00', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD397', 938.22, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000398', 'RD398', TO_TIMESTAMP('2025-03-27 20:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-28 03:50', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD398', 273.51, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000399', 'RD399', TO_TIMESTAMP('2025-03-23 06:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-23 14:19', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD399', 1412.34, SYSTIMESTAMP, SYSTIMESTAMP);
INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000400', 'RD400', TO_TIMESTAMP('2025-05-13 20:45', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-14 00:55', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD400', 1262.05, SYSTIMESTAMP, SYSTIMESTAMP);




UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000100';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000101';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000102';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000103';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000104';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000105';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000106';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000107';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000108';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000109';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000110';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000111';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000112';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000113';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000114';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000115';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000116';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000117';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000118';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000119';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000120';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000121';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000122';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000123';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000124';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000125';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000126';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000127';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000128';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000129';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000130';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000131';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000132';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000133';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000134';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000135';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000136';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000137';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000138';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000139';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000140';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000141';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000142';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000143';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000144';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000145';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000146';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000147';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000148';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000149';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000150';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000151';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000152';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000153';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000154';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000155';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000156';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000157';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000158';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000159';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000160';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000161';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000162';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000163';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000164';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000165';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000166';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000167';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000168';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000169';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000170';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000171';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000172';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000173';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000174';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000175';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000176';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000177';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000178';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000179';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000180';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000181';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000182';
